Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48014;Barrika;65;<5;6;25;<5;5;25;<5;<5;<5;53;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48015;Basauri;2489;129;342;565;151;490;812;34;203;156;1703;393,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48016;Berango;282;15;34;59;10;59;105;<5;20;16;217;27,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48017;Bermeo;827;49;132;192;34;204;216;34;92;53;531;117,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48018;Berriatua;36;<5;6;11;0;10;8;<5;11;<5;17;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48019;Berriz;192;13;29;35;7;52;56;<5;39;<5;119;31,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48020;Bilbao;21302;932;3246;5165;831;4318;6810;374;1492;1430;14901;3105,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48021;Busturia;81;7;14;20;5;17;18;<5;5;5;56;13,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48022;Karrantza Harana/Valle de Carranza;138;<5;23;38;7;30;36;11;6;8;95;18,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48023;Artea;24;<5;<5;9;<5;<5;8;0;<5;<5;19;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48024;Zeanuri;35;<5;6;8;<5;6;11;0;9;<5;22;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48025;Zeberio;45;<5;7;13;<5;13;10;<5;5;<5;35;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48026;Dima;51;<5;11;14;<5;9;12;<5;12;<5;29;6,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48027;Durango;1266;57;186;270;57;285;411;17;230;54;827;138,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48028;Ea;37;0;6;13;<5;8;9;<5;8;0;27;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48029;Etxebarri;485;33;57;85;18;98;194;<5;52;36;333;61,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48030;Etxebarria;28;<5;5;<5;<5;8;<5;<5;10;0;15;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48031;Elantxobe;12;0;<5;0;0;<5;6;0;<5;<5;8;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48032;Elorrio;210;13;28;37;10;58;64;<5;45;12;129;22,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48033;Ereño;<5;0;<5;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48034;Ermua;724;24;96;148;35;176;245;9;133;30;441;111,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48035;Fruiz;18;<5;<5;5;0;<5;9;<5;<5;0;14;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48036;Galdakao;1310;61;202;310;52;257;428;15;184;54;927;130,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48037;Galdames;37;0;<5;14;<5;6;14;<5;<5;<5;27;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48038;Gamiz-Fika;42;<5;8;9;<5;6;17;<5;<5;<5;31;5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48039;Garai;5;0;0;<5;0;<5;0;<5;0;0;<5;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48040;Gatika;49;<5;<5;15;0;8;19;0;13;<5;31;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48041;Gautegiz Arteaga;15;0;<5;6;0;<5;5;0;<5;<5;9;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48042;Gordexola;62;0;11;19;<5;9;21;<5;10;<5;45;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48043;Gorliz;265;15;26;73;12;42;97;0;18;14;211;22,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48044;Getxo;2866;86;471;712;83;537;977;22;211;157;2252;224,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48045;Güeñes;393;16;60;96;18;77;126;10;35;15;277;56,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48046;Gernika-Lumo;705;31;97;150;34;165;228;14;104;31;446;110,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48047;Gizaburuaga;<5;0;<5;<5;0;<5;0;0;0;<5;<5;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48048;Ibarrangelu;36;0;8;11;<5;<5;12;0;<5;<5;25;5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48049;Ispaster;14;<5;<5;<5;0;<5;<5;<5;<5;0;9;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48050;Izurtza;11;0;<5;<5;0;<5;<5;<5;0;0;9;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48051;Lanestosa;17;0;<5;5;<5;<5;6;<5;<5;<5;12;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48052;Larrabetzu;66;6;16;16;<5;11;16;<5;8;<5;50;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48053;Laukiz;34;<5;<5;12;0;5;9;0;<5;<5;23;5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48054;Leioa;1439;55;221;341;60;303;459;19;123;119;1022;156,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48055;Lemoa;162;7;20;41;0;46;48;<5;27;6;110;15,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48056;Lemoiz;64;<5;11;18;<5;15;16;0;9;0;53;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48057;Lekeitio;237;8;35;61;18;48;67;5;48;6;162;16,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48058;Mallabia;39;0;<5;11;<5;7;16;0;6;<5;27;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48059;Mañaria;12;0;<5;<5;<5;<5;<5;0;<5;<5;8;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48060;Markina-Xemein;162;14;23;32;17;45;31;8;42;<5;83;26,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48061;Maruri-Jatabe;34;<5;<5;10;<5;6;12;0;0;<5;25;6,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48062;Mendata;12;<5;<5;<5;0;<5;5;<5;<5;0;9;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48063;Mendexa;12;0;<5;5;0;<5;<5;<5;<5;0;8;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48064;Meñaka;14;0;<5;6;0;<5;<5;0;5;0;8;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48065;Ugao-Miraballes;220;13;41;47;8;53;58;<5;21;21;159;18,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48066;Morga;19;0;<5;<5;0;6;8;0;<5;<5;17;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48067;Muxika;50;6;7;12;<5;10;14;<5;9;<5;26;11,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48068;Mundaka;68;<5;9;19;7;11;18;<5;6;<5;48;7,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48069;Mungia;743;30;98;187;21;170;237;11;95;30;523;84,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48070;Aulesti;20;0;<5;<5;<5;7;8;0;5;<5;14;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48071;Muskiz;421;27;44;84;24;99;143;7;37;29;306;42,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48072;Otxandio;55;<5;13;10;<5;13;13;0;9;<5;28;15,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48073;Ondarroa;339;13;59;70;13;61;123;14;108;16;180;21,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48074;Urduña/Orduña;64;0;<5;19;<5;7;32;<5;12;<5;36;8,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48075;Orozko;26;0;<5;7;0;7;9;<5;7;<5;14;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48076;Sukarrieta;10;0;<5;<5;<5;<5;<5;0;<5;0;8;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48077;Plentzia;203;11;33;52;6;33;68;<5;16;14;149;21,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48078;Portugalete;2639;127;350;644;88;520;910;32;196;164;1873;374,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48079;Errigoiti;18;<5;0;5;<5;<5;7;0;<5;0;14;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48080;Valle de Trápaga-Trapagaran;645;26;97;142;29;127;224;5;51;71;440;78,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48081;Lezama;78;7;6;15;<5;16;33;0;13;<5;48;14,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48082;Santurtzi;3111;130;459;701;117;690;1014;38;215;269;2122;467,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48083;Ortuella;567;25;85;122;33;123;179;<5;58;51;361;93,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48084;Sestao;2094;86;329;519;81;454;625;87;151;149;1440;267,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48085;Sopelana;634;32;111;140;18;118;215;<5;61;41;473;56,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48086;Sopuerta;119;5;20;19;7;31;37;<5;10;9;88;11,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48087;Trucios-Turtzioz;36;0;5;11;<5;7;10;0;<5;<5;28;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48088;Ubide;7;<5;<5;0;0;0;<5;0;<5;0;5;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48089;Urduliz;225;12;44;54;9;42;64;<5;19;13;169;23,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48090;Balmaseda;529;12;91;103;22;131;170;8;60;31;360;70,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48091;Atxondo;55;<5;14;7;<5;11;19;0;13;<5;35;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48092;Bedia;43;<5;9;9;<5;6;15;<5;8;<5;25;5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48093;Areatza;52;<5;6;13;<5;11;15;<5;10;<5;31;6,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48094;Igorre;180;6;24;39;12;53;46;6;28;11;101;34,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48095;Zaldibar;122;<5;20;35;5;25;33;<5;27;5;79;9,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48096;Zalla;517;23;82;108;20;117;167;21;39;39;341;77,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48097;Zaratamo;96;<5;11;20;6;25;30;<5;7;<5;68;14,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48901;Derio;266;13;33;51;16;56;97;0;44;13;177;32,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48902;Erandio;1260;67;186;293;54;277;383;19;97;92;938;114,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48903;Loiu;70;7;12;15;<5;11;23;0;9;7;46;8,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48904;Sondika;184;10;33;38;7;32;64;<5;21;8;138;16,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48905;Zamudio;130;6;15;29;7;27;46;<5;20;<5;95;12,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48906;Forua;39;<5;6;9;<5;6;15;0;6;<5;24;7,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48907;Kortezubi;12;<5;<5;<5;<5;0;5;<5;<5;<5;5;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48908;Murueta;13;0;<5;7;0;<5;<5;0;<5;<5;6;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48909;Nabarniz;10;0;<5;<5;<5;<5;<5;<5;<5;0;7;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48910;Iurreta;153;<5;23;40;7;34;48;<5;33;<5;102;13,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48911;Ajangiz;7;0;<5;<5;0;<5;<5;0;<5;<5;<5;0,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48912;Alonsotegi;229;8;37;62;8;48;66;12;14;19;153;31,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48913;Zierbena;63;<5;10;16;<5;19;12;<5;6;6;46;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48914;Arratzu;7;0;0;<5;0;<5;<5;0;<5;0;5;<5,,,
202303;Marzo de 2023;16;País Vasco;48;Bizkaia;48915;Ziortza-Bolibar;12;0;<5;5;0;<5;<5;<5;<5;0;9;0,,,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26001;Ábalos;7;0;0;<5;<5;<5;<5;0;<5;<5;<5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26002;Agoncillo;68;<5;<5;18;<5;16;24;<5;13;5;38;10,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26003;Aguilar del Río Alhama;12;<5;5;<5;0;0;5;0;6;0;6;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26004;Ajamil de Cameros;<5;0;0;0;0;<5;0;0;<5;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26005;Albelda de Iregua;209;10;28;49;<5;49;70;30;30;7;125;17,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26006;Alberite;143;<5;8;38;<5;37;54;15;20;12;87;9,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26007;Alcanadre;21;0;<5;<5;0;<5;11;<5;9;0;10;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26008;Aldeanueva de Ebro;66;<5;8;10;<5;16;24;14;18;0;32;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26009;Alesanco;27;0;<5;9;0;5;10;5;<5;<5;18;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26010;Alesón;<5;0;<5;<5;0;0;<5;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26011;Alfaro;391;22;43;75;12;83;156;46;115;13;180;37,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26012;Almarza de Cameros;<5;0;0;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26013;Anguciana;16;0;<5;<5;<5;<5;5;<5;<5;0;10;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26014;Anguiano;10;<5;<5;<5;0;<5;<5;<5;<5;0;6;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26015;Arenzana de Abajo;11;0;<5;5;0;<5;<5;5;0;0;6;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26016;Arenzana de Arriba;<5;0;<5;<5;0;0;0;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26017;Arnedillo;25;0;<5;9;0;5;9;0;<5;<5;20;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26018;Arnedo;587;16;84;120;8;119;240;37;226;20;274;30,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26019;Arrúbal;35;<5;5;6;0;11;10;<5;9;<5;21;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26020;Ausejo;27;0;<5;8;0;5;12;8;<5;<5;12;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26021;Autol;170;<5;28;45;7;43;46;42;34;8;75;11,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26022;Azofra;10;0;<5;<5;0;<5;<5;<5;<5;0;<5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26023;Badarán;13;0;<5;<5;0;5;<5;<5;0;0;8;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26024;Bañares;6;0;<5;<5;0;<5;<5;<5;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26025;Baños de Rioja;5;0;0;<5;0;<5;<5;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26026;Baños de Río Tobía;56;<5;9;8;<5;6;27;<5;15;<5;32;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26027;Berceo;5;0;<5;<5;0;0;<5;<5;0;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26028;Bergasa;5;0;0;<5;0;<5;<5;0;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26029;Bergasillas Bajera;<5;0;<5;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26030;Bezares;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26031;Bobadilla;<5;0;0;<5;0;0;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26032;Brieva de Cameros;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26033;Briñas;<5;<5;0;<5;0;0;0;<5;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26034;Briones;13;<5;<5;<5;0;<5;<5;<5;<5;<5;8;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26035;Cabezón de Cameros;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26036;Calahorra;1169;41;156;202;40;275;455;76;271;39;722;61,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26037;Camprovín;12;<5;0;<5;<5;<5;5;<5;<5;0;7;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26038;Canales de la Sierra;<5;0;0;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26039;Canillas de Río Tuerto;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26040;Cañas;<5;0;0;<5;0;0;<5;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26041;Cárdenas;5;0;<5;0;0;<5;<5;<5;0;0;<5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26042;Casalarreina;61;<5;7;16;0;13;24;14;8;<5;31;5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26043;Castañares de Rioja;15;0;<5;5;0;<5;6;<5;<5;<5;12;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26044;Castroviejo;<5;0;0;0;0;0;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26045;Cellorigo;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26046;Cenicero;86;<5;18;19;<5;20;23;20;12;<5;41;10,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26047;Cervera del Río Alhama;60;<5;6;19;0;12;22;<5;15;<5;37;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26048;Cidamón;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26049;Cihuri;<5;0;0;0;0;<5;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26050;Cirueña;9;0;<5;<5;0;<5;<5;0;0;0;9;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26051;Clavijo;13;<5;<5;<5;<5;<5;<5;0;<5;<5;7;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26052;Cordovín;8;0;<5;<5;0;0;<5;<5;<5;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26053;Corera;6;0;<5;<5;0;0;<5;<5;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26054;Cornago;11;<5;<5;<5;0;<5;0;0;<5;<5;9;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26055;Corporales;<5;<5;0;<5;0;0;<5;0;0;0;<5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26056;Cuzcurrita de Río Tirón;23;0;<5;<5;0;<5;15;0;<5;0;21;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26057;Daroca de Rioja;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26058;Enciso;6;<5;0;<5;0;0;<5;<5;<5;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26059;Entrena;52;<5;<5;13;<5;13;20;7;8;<5;28;6,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26060;Estollo;<5;0;0;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26061;Ezcaray;80;<5;7;25;<5;10;34;<5;14;<5;55;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26062;Foncea;<5;0;0;<5;0;<5;0;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26063;Fonzaleche;6;0;0;<5;0;<5;<5;0;<5;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26064;Fuenmayor;137;8;11;26;6;28;58;12;22;<5;86;14,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26065;Galbárruli;<5;0;0;<5;0;<5;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26066;Galilea;15;0;<5;<5;0;<5;8;<5;<5;0;8;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26067;Gallinero de Cameros;<5;0;0;0;0;0;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26068;Gimileo;<5;0;0;<5;0;<5;0;<5;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26069;Grañón;<5;0;0;<5;0;<5;<5;0;0;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26070;Grávalos;7;0;0;<5;0;<5;<5;<5;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26071;Haro;601;27;78;133;25;122;216;94;67;28;374;38,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26072;Herce;<5;0;0;<5;0;0;<5;0;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26073;Herramélluri;8;0;<5;<5;0;<5;<5;<5;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26074;Hervías;<5;0;0;0;0;<5;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26075;Hormilla;18;<5;<5;<5;<5;5;<5;10;<5;0;6;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26076;Hormilleja;12;0;<5;<5;0;<5;6;5;<5;0;5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26077;Hornillos de Cameros;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26078;Hornos de Moncalvillo;<5;0;0;<5;0;<5;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26079;Huércanos;42;<5;<5;10;0;10;16;17;6;0;16;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26080;Igea;22;<5;<5;9;0;<5;6;7;<5;<5;10;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26081;Jalón de Cameros;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26082;Laguna de Cameros;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26083;Lagunilla del Jubera;8;<5;<5;0;<5;<5;<5;<5;<5;0;<5;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26084;Lardero;491;15;66;105;11;131;163;12;67;31;365;16,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26086;Ledesma de la Cogolla;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26087;Leiva;5;0;<5;<5;0;<5;<5;0;<5;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26088;Leza de Río Leza;<5;0;0;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26089;Logroño;7340;265;915;1686;230;1508;2736;411;946;397;4995;591,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26091;Lumbreras;<5;0;<5;0;0;0;0;0;0;<5;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26092;Manjarrés;<5;0;<5;0;0;0;<5;<5;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26093;Mansilla de la Sierra;<5;0;0;0;0;<5;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26094;Manzanares de Rioja;<5;0;0;0;0;0;<5;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26095;Matute;<5;0;0;<5;0;0;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26096;Medrano;13;<5;<5;<5;<5;<5;<5;0;<5;<5;8;<5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26098;Munilla;8;0;0;5;0;<5;<5;0;0;<5;7;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26099;Murillo de Río Leza;81;<5;8;27;<5;22;21;16;16;<5;42;5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26100;Muro de Aguas;<5;0;0;0;0;<5;0;0;0;0;<5;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26101;Muro en Cameros;0;0;0;0;0;0;0;0;0;0;0;0,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26102;Nájera;405;16;32;96;27;86;148;73;60;17;201;54,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26103;Nalda;72;<5;8;18;<5;24;17;6;13;<5;44;5,
202303;Marzo de 2023;17;Rioja, La;26;Rioja, La;26104;Navajún;0;0;0;0;0;0;0;0;0;0;0;0,
